numberThread numberMessages shift timePrecessingRing throughputRing latencyChain
8 10000000 7 4483.6635685 2230318.9896438816 1021.0488803198181
8 10000000 7 4670.844322 2140940.5474935886 999.4855509448616
8 10000000 7 5070.0646775000005 1972361.4265471073 589.6789740531744
8 10000000 7 4938.041871625 2025094.2093994885 815.8725677498221
8 10000000 7 4956.124266375 2017705.663242819 500.95571801511784
8 10000000 7 4729.604802 2114341.561005545 1056.605847252236
9 10000008 8 4960.697397111111 2015847.2084637857 425.36200045599276
9 10000008 8 4792.946056222221 2086401.11586859 750.5531843859388
9 10000008 8 4852.635994888889 2060737.300414178 749.9335113995951
9 10000008 8 4692.561025777778 2131034.1932830866 943.5419199709565
9 10000008 8 4744.695941 2107618.301435852 977.179369404953
9 10000008 8 4917.519416666666 2033547.2323927279 581.543721112105
9 10000008 8 5078.0819643333325 1969249.0334414747 770.0124571702455
9 10000008 8 4988.965344444445 2004425.2283964439 811.8189954584218
9 10000008 8 5123.120389444444 1951936.9524487029 793.8563959567259
9 10000008 8 5102.519716666666 1959817.610765202 926.8639848406622
10 10000000 9 4577.5696364000005 2184565.3467468456 903.9659098009531
10 10000000 9 4530.8500659 2207091.352517227 1138.4678778924597
10 10000000 9 4604.639170999999 2171722.8274866715 860.8523575996919
10 10000000 9 4683.2020059999995 2135291.1933306004 988.6687960387476
10 10000000 9 5175.9524594 1932011.5627876548 687.6803730222133
10 10000000 9 5102.402163199999 1959861.1948158247 665.8755456044871
10 10000000 9 4904.928207000001 2038765.8244882438 571.8733632403539
10 10000000 9 4999.011202 2000395.5974331903 1115.7314115755526
10 10000000 9 4653.085635 2149111.532523944 840.6916308126939
10 10000000 9 4736.4617057 2111280.6608286733 1083.463629480521
11 10000001 10 4592.227489363637 2177592.687461949 786.6601814275076
11 10000001 10 4663.247734272726 2144428.426245638 755.9716029032548
11 10000001 10 4710.7991610909085 2122782.2834383454 947.9636436241926
11 10000001 10 4667.523842454546 2142463.8282600017 927.6653487069352
11 10000001 10 4615.945942909091 2166403.403263803 912.6739624556405
11 10000001 10 4490.943847727273 2226703.637156517 1090.9886096273003
11 10000001 10 4910.94215709091 2036269.3511999522 918.1168372246025
11 10000001 10 4964.301580545455 2014382.2525184387 1062.90235784566
11 10000001 10 4713.699048727272 2121476.3387790024 923.0168764376825
11 10000001 10 4774.897972090909 2094285.7959373398 1109.1130103862254
12 10000008 11 4767.868615666667 2097374.9081803816 1301.1636129667559
12 10000008 11 4889.328172 2045272.4072128409 584.0605563667764
12 10000008 11 5062.7411117500005 1975216.1485783283 1113.0022905436015
12 10000008 11 4704.6382878333325 2125563.6221515746 1040.9225904419902
12 10000008 11 4604.848832 2171625.6851925254 1244.8529835453712
12 10000008 11 4734.095569083333 2112337.584671175 774.2581632238101
12 10000008 11 4819.44574525 2074929.0537933563 1051.7257024717067
12 10000008 11 4860.986009333333 2057197.4452918589 1316.0508995139996
12 10000008 11 4960.541984916667 2015910.3643123365 709.7960762628984
12 10000008 11 4602.222968583334 2172864.7369465074 647.8881021706583
13 10000003 12 5005.2369861538455 1997907.996696928 951.8613339136732
13 10000003 12 4987.384037384616 2005059.7517739984 977.2025949582643
13 10000003 12 4965.756696538462 2013792.3807203076 863.6274641703653
13 10000003 12 4898.651010692307 2041378.9384410016 1166.049739497232
13 10000003 12 4770.920615538462 2096032.1509921765 1222.8125938619967
13 10000003 12 4742.527781846154 2108580.7948830267 818.7662300312302
13 10000003 12 4946.263532692308 2021728.711764956 1124.169783798759
13 10000003 12 4964.295476538462 2014385.1322429483 1032.7175720579555
13 10000003 12 4688.002637461538 2133105.2418978177 975.2070287161345
13 10000003 12 4846.973361538462 2063143.7918251588 1000.5209514388953
14 10000004 13 5254.751232857144 1903040.4212993998 1653.988347412592
14 10000004 13 4719.371902857142 2118926.8838817137 1030.900166690283
14 10000004 13 4960.066220857143 2016102.9217613777 987.1043392321558
14 10000004 13 5038.028236571428 1984904.3178061636 1374.1151363843871
14 10000004 13 4763.172027571428 2099442.12430611 901.0203280062244
14 10000004 13 5089.134762142857 1964971.349233705 1035.9685678348003
14 10000004 13 4926.342622714285 2029904.2851571417 1296.9609305019233
14 10000004 13 4984.9335535 2006045.595728922 1071.8568204033284
14 10000004 13 4920.216822714286 2032431.569648469 1147.4896971848934
14 10000004 13 4957.02399292857 2017340.2457332222 1394.9024562277011
15 10000005 14 4779.7227264 2092172.6159483357 1711.96019425237
15 10000005 14 8755.497620333334 1142140.108264833 2389.9579063825395
15 10000005 14 5068.976424333334 1972785.857120097 1466.2604588697743
15 10000005 14 5181.111570199999 1930088.7202500417 789.6671472567953
15 10000005 14 4886.529152733334 2046443.3317473175 1739.4354146638746
15 10000005 14 9040.553411666666 1106127.5283319692 2509.357161588606
15 10000005 14 4709.1404833999995 2123530.8301484343 1458.0285634448046
15 10000005 14 7297.921466533332 1370253.8518477941 1588.9420886659489
15 10000005 14 5670.780665200001 1763426.5175105857 1425.6293629438117
15 10000005 14 5239.321502000001 1908645.0404279844 1526.634496115898
16 10000000 15 10251.34943125 975481.3321957603 2650.7827213025835
16 10000000 15 10583.61773925 944856.4986350917 2229.1113980362506
16 10000000 15 9959.2229635625 1004094.3993910658 2869.972904237978
16 10000000 15 10405.839120499999 960998.9049609198 2763.4647493918906
16 10000000 15 9812.030682125001 1019157.0250812026 2088.543242726574
16 10000000 15 10560.947817 946884.7089560427 2206.5891507817682
16 10000000 15 9707.3973935625 1030142.2301544532 2876.720862263978
16 10000000 15 9870.14403525 1013156.4407050429 2243.0646174569074
16 10000000 15 9679.7100560625 1033088.7952306897 3370.8545542184006
